5130,Trang Nhat Ky                ,Nha Thanh
5131,Trang Rung Xuong Cau         ,Nhu Quynh; Truong Vu
5132,Trang Sang Doi Thong         ,Hong Truc
5133,Trang Sang Vuon Che          ,Hanh Nguyen
5134,Trang Sao                    ,Manh Dinh
5135,Trang Son Cuoc               ,Female
5136,Trang Son Cuoc               ,Tuan Vu; Son Ca
5137,Trang Tan Tren He Pho        ,Phuong Diem Hanh
5138,Trang Tan Tren He Pho        ,Truong Vu
5139,Trang The                    ,Female
5140,Trang Ua Sao Mo              ,Thanh Ha
5141,Trang Ua Sao Mo              ,Vu Tuan Duc
5142,Trang Ve Thon Da             ,Thai Chau; My Huyen
5143,Trangs Sang Doi Thong        ,Truong Vu
5144,Trao Em Tron Tinh Yeu        ,Bang Kieu
5145,Trao Nguoi O Lai             ,Truong Vu Hong Truc
5146,Trau Cau                     ,Female
5147,Trau Cau                     ,Man
5148,Trau Oi                      ,Ai Van
5149,Trau Oi                      ,Quang Linh
5150,Tren 4 Vung Chien Thuat      ,Truong Vu
5151,Tren Chuyen Tau Vui          ,Thanh Huyen; Chung Tu Luu
5152,Tren Da Tinh Yeu             ,Le Uyen Phuong
5153,Tren Dinh Mua Dong           ,Hai Ly
5154,Tren Doi Xuan                ,Ai Van
5155,Tren Giong Song Nho          ,Phi Nhung
5156,Tren Ngon Tinh Sau           ,Y Lan
5157,Tren Nhip Cau Tre            ,Kha Tu; Bruce Doan
5158,Tren Nhung Niem Dau          ,Dam Vinh Hung
5159,Treo Cao Te Dau              ,Trinh Tuan Vy
5160,Trieu Doa Hoa Hong           ,Ai Van
5161,Trieu Doa Hoa Hong           ,Bruce Doan
5162,Trinh Nu Ten Thi             ,Son Ca
5163,Tro Choi Cay Dang            ,Le Dung
5164,Tro Choi Oan Tu Ti           ,La Suong Suong; Ky Anh
5165,Tro Dua Vo Nghia             ,Quach Thanh Danh
5166,Tro Lai Bac Lieu             ,Huong Lan
5167,Tro Lai Bac Lieu             ,Ngoc Son
5168,Tro Lai Pho Cu               ,Cam Ly
5169,Tro Ve Ben Mo                ,Julie
5170,Tro Ve Cat Bui               ,Ky Vuong
5171,Tro Ve Dong Song Tuoi Tho    ,My Linh
5172,Tro Ve Hue                   ,Nguyen Hung
5173,Tro Ve Mai Nha Xua           ,Hoa Mi
5174,Tro Ve Mai Nha Xua           ,Le Tri
5175,Tro Ve Mai Nha Xua           ,Tran Thai Hoa; Ngoc Ha
5176,Tro Ve Pho Cu                ,Thanh Truc
5177,Tro Ve                       ,Thien Kim
5178,Troi Com Lam Mua Mai         ,Dam Vinh Hung
5179,Trom Nhin Nhau Ai Bieu Em Lam Thinh,My Huyen; Tuan Vu; Dang The Luan
5180,Trom Nhin Nhau               ,Hoang Oanh
5181,Tron Doi Yeu Em              ,Sy Dan; Vu Tuan Duc
5182,Tron Kiep Don Coi            ,Nguyen Hung
5183,Tron Ngay Ben Nhau           ,Man
5184,Trong 2 Chon 1               ,Truong Vu
5185,Trong Com                    ,Le Toan
5186,Trong Com                    ,Nhu Quynh; Thanh Truc
5187,Trong Cuoc Tinh An Han       ,Thien Kim
5188,Trong Giang Em Ngoi          ,Quang Dung
5189,Trong Man Dem                ,Lam Thuy Van
5190,Trong Noi Nho Muon Mang      ,Y Lan
5191,Trong Tam Mat Doi            ,Hoai Nam
5192,Trong Tam Mat Doi            ,Truong Vu
5193,Trong Tay Thanh Nu Co Doi Toi,Diem Lien
5194,Trong Tinh Yeu Nguoi Ta Noi  ,Tuan Khang
5195,Trong Vang                   ,Diem Lien
5196,Trong Velvis Phuong Bac      ,Quang Linh
5197,Trot Dai                     ,Tam Doan
5198,Tru Mua                      ,Minh Thuan
5199,Trua Vang                    ,Duong Thu
5200,Truc Dao                     ,Female
5201,Truc Dao                     ,Manh Dinh
5202,Trung Vuong Khung Cua Mua Thu,Thanh Truc
5203,Trung Vuong Mua Thu          ,Female
5204,Truoc Bien Tho Dai           ,Man
5205,Truoc Gio Tam Biet           ,Tam Doan
5206,Truoc Gio Tam Biet           ,Truong Vu
5207,Truong Chi My Nuong          ,Lam Nhat Tien; Nhu Quynh
5208,Truong Cu Tinh Xua           ,Tuan Vu
5209,Tu Biet Co Huong             ,My Huyen
5210,Tu Do Anh Trang Tan          ,Lam Nhat Tien
5211,Tu Do Em Buon                ,Manh Quynh
5212,Tu Do Em Buon                ,Tam Doan
5213,Tu Do Xa Nguoi               ,Nha Thanh
5214,Tu Em Buoi Do Ra Di          ,Duy Khiem; Thuy Vi
5215,Tu Gia Mua Dong              ,My Tam
5216,Tu Gia Tho Ngay              ,My Huyen
5217,Tu Giong Hat Em              ,Man
5218,Tu Khi Biet Em               ,To Chan Phong
5219,Tu Khi Co Nhau               ,My Le
5220,Tu Khi Em Den                ,Luong Tung Quang
5221,Tu Khi Vang Anh              ,Ha Vy
5222,Tu Khuc Mua Dong             ,Lam Nhat Tien; Nhu Loan
5223,Tu Khuc Ngay Sinh            ,Minh Quan
5224,Tu Luc Em Di                 ,Thanh Ha
5225,Tu Luc Em Di                 ,Vu Khanh
5226,Tu Luc Vang Em               ,Chung Tu Luu
5227,Tu Ngay Tinh Bo Ta Di        ,Ky Vuong
5228,Tu Tinh Ly Cay Bong          ,Tam Doan
5229,Tu Tinh Trong Dem            ,Hong Truc
5230,Tua Canh Beo Troi            ,Phi Nhung
5231,Tuan Trang Mat               ,Y Lan
5232,Tui Than                     ,Tuong Nguyen
5233,Tuoi 13                      ,Gia Huy
5234,Tuoi 13                      ,Y Lan
5235,Tuoi 17                      ,Thuy Hang
5236,Tuoi Da Buon                 ,Female
5237,Tuoi Da Buon                 ,Nhu Quynh; Thien Kim
5238,Tuoi Doi Muoi                ,Cam Ly
5239,Tuoi Doi Muoi                ,Thien Phu
5240,Tuoi Hoc Tro                 ,Mong Thi
5241,Tuoi Mua Xuan                ,Xuan Mai
5242,Tuoi Ngoc                    ,Ninh Cat Loan Chau
5243,Tuoi Ngoc                    ,Uyen Thuy
5244,Tuoi Than Tien               ,Y Lan
5245,Tuoi Xa Nguoi                ,Y Lan
5246,Tuong Da Va Chuyen Suy Tu    ,Lam Thuy Van
5247,Tuong Nho Mui Huong          ,Hoang Nam
5248,Tuong Niem                   ,Nguyen Khang
5249,Tuong Niem                   ,Tuan Ngoc
5250,Tuong Rang Da Quen           ,Female
5251,Tuong Tu 4                   ,Le Toan
5252,Tuong Tu Khuc                ,My Huyen
5253,Tuong Tu                     ,Cam Ly
5254,Tup Leu Ly Tuong             ,Lam Quoc Hung
5255,Tuy Ca                       ,Truong Vu
5256,Tuyet Hong                   ,Dan Truong
5257,Tuyet Lanh                   ,Lam Truong
5258,Tuyet Lanh                   ,Truong Vu; Hoang Lan
5259,Tuyet Muon                   ,Don Ho
5260,Tuyet Roi                    ,Man
5261,Tuyet Tinh                   ,Luu Hong
5262,Tuyet Trang                  ,Man
5263,Two Plus One Equal 0         ,Ngo Mai Trang; Quang Vinh
5264,Uoc Gi                       ,Dinh Tri
5265,Uoc Gi                       ,My Tam
5266,Uoc Gi                       ,Van Quynh
5267,Uoc Hen Ngay Mua             ,Ai Van
5268,Uoc Hen                      ,Female
5269,Uoc Mo Chi La Uoc Mo         ,Ho Ngoc Ha
5270,Uoc Mo Cua Toi               ,Cam Ly
5271,Uoc Mo Ke Ngheo              ,Truong Vu
5272,Uoc Mo Xa Tam Tay            ,Dam Vinh Hung
5273,Uoc Mong Khong Thanh         ,Truong Vu
5274,Uoc Mong Tinh Xuan           ,Kha Tu
5275,Uoc Nguyen Dau Xuan          ,Hoang Trang
5276,Uoc Tham                     ,Hoai Nam
5277,Uoc Tham                     ,Quang Le
5278,Uoc Tham                     ,Vu Khanh
5279,Uoc Vong Tuong Lai           ,Nhu Quynh; Luu Bich
5280,Uot Mi                       ,Thanh Ha
5281,Va Anh Van Hat               ,Bang Kieu
5282,Va Con Tim Da Vui Tro Lai    ,Man
5283,Va Con Tim Da Vui Tro Lai    ,Phan Dinh Tung
5284,Va Em Hay Noi Yeu Anh        ,Thuy Vi; Viet Dzung
5285,Va Lai Tinh Toi              ,Bang Kieu
5286,Va Mot Doi Thuy Chung        ,Nguyen Khang
5287,Va Toi Cung Yeu Em           ,Duc Huy; Don Ho
5288,Va Toi Cung Yeu Em           ,Man
5289,Vai Phu                      ,Hoang Chau
5290,Vai Phu                      ,Loan Chau
5291,Van Diem Em Muon Noi Mot Dieu Anh Muon Nghe,Manh Dinh; Phi Nhung
5292,Van Hat Loi Tinh Yeu         ,Tu Quyen
5293,Van La Anh                   ,Bao Han
5294,Van La Anh                   ,Phuong Thanh
5295,Van Mai Co Don               ,Dan Truong
5296,Van Mai Yeu Em Revour        ,Don Ho
5297,Van Mai Yeu Em               ,Duy Manh
5298,Van Mong Em Ben Anh          ,Nguyen Thang
5299,Van Ngo Nhu La Mot           ,Bao Thy
5300,Van Nhu Ngay Dau             ,Dam Vinh Hung
5301,Van Vuong                    ,My Tam
5302,Van Yeu Em Muon Trung        ,Quang Dung
5303,Van Yeu                      ,Nguyen Thang
5304,Vang Bong Em                 ,Le Toan
5305,Vang Bong Nguoi Yeu          ,Christiane Le
5306,Vang Bong Nguoi Yeu          ,Thanh Lan
5307,Vang Em                      ,Ngoc Ho
5308,Vang Nang                    ,Ngoc Huong
5309,Vang Toc Roi                 ,Diem Lien
5310,Vang Trang Co Don            ,Ngoc Son
5311,Vang Trang Dem Troi          ,My Le
5312,Vang Trang Khoc              ,Khanh Ngoc; Nhat Tinh Anh
5313,Vang Trang Khoc              ,Nhat Tinh Anh; Khanh Ngoc
5314,Vang Trang Khuyet            ,Lam Truong
5315,Vang Trang Suy Tu            ,Phi Nhung
5316,Vang Trang Suy Tu            ,Truong Vu
5317,Vao Ha                       ,Elvis Phuong
5318,Vao Ha                       ,Kha Tu
5319,Vao Ha                       ,Nhu Quynh
5320,Vao Ha                       ,Vina Uyen Mi; Thuy Huong; Chosen; Da Nhat Yen
5321,Vay La Minh Da Xa Nhau       ,Dam Vinh Hung
5322,Vay La Minh Xa Nhau          ,Dam Vinh Hung
5323,Vay Tay Chao                 ,Truong Vu
5324,Ve Bang Mau Tinh Yeu         ,Quang Dung
5325,Ve Dau Em Hoi                ,Quang Dung
5326,Ve Dau Mai Toc Nguoi Thuong  ,Nguyen Son
5327,Ve Dau                       ,Truong Dan Huy
5328,Ve Day Anh                   ,Hoang Oanh
5329,Ve Day Anh                   ,Y Lan
5330,Ve Day Em                    ,Bruce Doan
5331,Ve Day Em                    ,Don Ho; Nguyen Hung; The Son
5332,Ve Day Em                    ,Man
5333,Ve Day Hoi Em                ,Nguyen Hung
5334,Ve Day Nghe Em               ,Nguyen Khang
5335,Ve Day Nghe Em               ,Thai Chau
5336,Ve Day Nghe Em               ,Tuan Ngoc
5337,Ve Day                       ,Viet Quang
5338,Ve Di Thoi Hoi Em            ,Dam Vinh Hung
5339,Ve Duoi Mai Nha              ,Le Tri
5340,Ve Duoi Mai Nha              ,Thanh Tuyen
5341,Ve Duoi Mai Nha              ,Tran Thai Hoa; Quang Le
5342,Ve Duoi Mai Nha              ,Truong Vu
5343,Ve La Doi Sim                ,Manh Quynh
5344,Ve Mien Tay                  ,Tuan Vu; Son Ca
5345,Ve Que Ngoai                 ,Hoang Dung
5346,Ve Que Ngoai                 ,Mong Thi
5347,Ve Que Ngoai                 ,Ngoc Ho; Tam Doan
5348,Ve Que Ngoai                 ,Quang Binh
5349,Ve Tren Song Cuu Long        ,Nha Thanh
5350,Ve Voi Anh                   ,Bang Kieu; Tran Thanh Ha
5351,Ve Voi Anh                   ,Dan Huy; Minh Nhi
5352,Ve Voi Anh                   ,Huy Vu
5353,Ve Voi Mai Nha               ,Vu Tuan
5354,Ve Voi Yeu Thuong            ,Le Tam
5355,Ve                           ,Truong Vu
5356,Vet Son Tren Co Ao           ,Lili Hue
5357,Vet Thu Tren Lung Ngua Hoang ,Dan Huy
5358,Vet Thu Tren Lung Ngua Hoang ,Thai Chau
5359,Vet Thuong Cuoi Cung         ,Man
5360,Vet Thuong Cuoi Cung         ,Manh Quynh
5361,Vet Thuong Cuoi Cung         ,Thai Chau
5362,Vet Thuong Long              ,Huy Vu
5363,Vet Thuong Tinh Yeu          ,Ngoc Huong
5364,Vi Anh Yeu Em                ,Nguyen Thang
5365,Vi Da Do Trang               ,Huong Lan
5366,Vi Do La Em                  ,Nguyen Khang
5367,Vi Do La Em                  ,Phan Dinh Tung; Ngo Mai Trang
5368,Vi Do La Em                  ,Quang Dung
5369,Vi Do Yeu Anh                ,Lam Thuy Van
5370,Vi Em Van Con Yeu            ,Truc Quynh
5371,Vi Em Yeu Anh                ,Lam Thai Uyen
5372,Vi Em Yeu Anh                ,Luu Bich
5373,Vi Em Yeu Anh                ,Phuong Thanh
5374,Vi Lo Thuong Nhau            ,Thanh Huyen
5375,Vi Ngot Doi Moi              ,Minh Tuyet; The Son
5376,Vi Sao Em Oi                 ,Thien Kim; Quoc Dung
5377,Vi Sao Em Ra Di              ,Han Thai Tu
5378,Vi Sao Khong Noi             ,Nguyen Thang
5379,Vi Sao Le Loi                ,Quang Dung
5380,Vi Sao The                   ,Pham Khanh Hung
5381,Vi Sao                       ,Thien Kim
5382,Vi Toi La Linh Muc           ,Don Ho
5383,Vi Trong Nghich Canh         ,Thach Thao; Ngoc Hai
5384,Vi Yeu Dau Ngay Xua          ,Luong Tung Quang; Tam Doan
5385,Vi Yeu                       ,Quang Dung
5386,Vien Khuc Viet Nam           ,Duong Trieu Vu
5387,Viet Thu Tinh                ,Huong Lan
5388,Viet Tren Ta Ao Em           ,Y Lan
5389,Viet Tu Kbc                  ,Truong Vu
5390,Vinh Biet Giao Chau          ,Vu Khanh
5391,Vinh Biet Nguoi Tinh         ,Man
5392,Vinh Biet Nguoi Tinh         ,Thanh Ha
5393,Vinh Biet Tinh Anh           ,Emalef
5394,Vinh Biet                    ,Vu Khanh
5395,Vinh Cay Quat                ,Y Lan
5396,Vo Cai Trong Com             ,Ai Van
5397,Vo Cai Trong Com             ,Mong Ngoc
5398,Vo Mong                      ,Diem Lien
5399,Vo Thang Dau                 ,The Son; Phi Nhung
5400,Vo Tinh                      ,Cam Ly; Van Quang Long
5401,Vo Tinh                      ,Cam Ly; Van Quang Long
5402,Vo Tinh                      ,Lam Thuy Van
5403,Vo Toi                       ,Manh Quynh
5404,Vo Ve Noi Dau                ,Lam Truong
5405,Voi Anh Dem Nay              ,Da Nhat Yen
5406,Voi Vang                     ,Dam Vinh Hung
5407,Vong Dua Tinh Cu             ,Huong Lan
5408,Vong Gac Dem Suong           ,Che Linh
5409,Vong Gac Dem Suong           ,Giao Linh
5410,Vong Nhan Cuoi               ,Che Linh
5411,Vong Nhan Cuoi               ,Lam Gia Minh
5412,Vong Nhan Cuoi               ,Truong Duy
5413,Vong Tay Giu Tron An Tinh    ,The Vu
5414,Vong Tay Giu Tron An Tinh    ,Truc Quyen
5415,Vong Tay Lo Lang             ,Manh Quynh
5416,Vong Tay Nguoi Ay            ,Lam Truong
5417,Vong Tay Nguoi Ay            ,Luu Bich
5418,Vong Tay Yeu Thuong          ,Quang Dung
5419,Vong Tron Tinh Yeu           ,Thien Truong Dia Hai
5420,Vong Ve Tim                  ,Hong Truc
5421,Vu Hoi Tinh Yeu              ,Tam Doan
5422,Vu Khuc Tinh Yeu             ,Nguyen Hung
5423,Vu Nu Than Gay               ,Khanh Ly
5424,Vu Nu Than Gay               ,Man
5425,Vu Vo Tinh Dau               ,Lay Minh
5426,Vuc Sau Hanh Phuc            ,Don Ho
5427,Vui Trong Ngay Cuoi          ,Bruce Doan; Hai Ly
5428,Vui Voi Doi                  ,The Bell Band
5429,Vung Bien Troi Va Mau Mat Em ,Che Linh
5430,Vung Bien Vang               ,Sy Dan
5431,Vung La Me Bay               ,Phi Nhung
5432,Vung Lay Cua Chung Ta        ,Le Uyen Phuong
5433,Vung Lay Cua Chung Ta        ,Y Lan
5434,Vung Ngoai O                 ,Man
5435,Vung Ngoai O                 ,Truong Vu
5436,Vung Que Tuong Lai           ,Quang Le
5437,Vung Troi Binh Yen           ,Dam Vinh Hung; Hong Ngoc
5438,Vung Troi Binh Yen           ,Dam Vinh Hung
5439,Vung Troi Binh Yen           ,Don Ho
5440,Vung Troi Binh Yen           ,Minh Tuyet
5441,Vung Troi Xanh Ky Niem       ,Che Linh
5442,Vung Truoc Mat               ,Truong Vu
5443,Vuon Hoa Sao Roi             ,Phan Dinh Tung
5444,Vuon Tao Ngo                 ,Giao Linh; Tuan Vu
5445,Vuon Tao Ngo                 ,Phuong Hong Que
5446,Vuon Tao Ngo                 ,Thanh Thu; Truong Vu
5447,Vuon Thu                     ,Thuy Hang
5448,Vuon Tinh                    ,Quang Dung
5449,Vuong Cung Thanh Duong       ,Manh Quynh
5450,Vut Di Chu Tinh              ,Nguyen Hung
5451,Xa Anh Ky Niem               ,Ngoc Hue
5452,Xa Anh Ky Niem               ,Nini
5453,Xa Cuoc Tinh Xua             ,Thien Trang
5454,Xa Em Ky Niem                ,Don Ho
5455,Xa Em Ky Niem                ,Le Tri
5456,Xa Em Ky Niem                ,Nguyen Hung; Luu Bich
5457,Xa Em Ky Niem                ,Thanh Ha
5458,Xa Em Roi                    ,Man
5459,Xa Mat Cach Long             ,Pham Khanh Hung
5460,Xa Nguoi Minh Yeu            ,My Tam
5461,Xa Nguoi Minh Yeu            ,Truong Vu
5462,Xa Nguoi Yeu                 ,Manh Quynh; Phi Nhung
5463,Xa Nguoi Yeu                 ,Truong Vu
5464,Xa Nhau Tu Day               ,Anh Tu
5465,Xa Nhau                      ,Anh Tu; Minh Le
5466,Xa Nhau                      ,Diep T Thanh
5467,Xa Roi Bong Hinh Xua         ,Lam Gia Minh
5468,Xa Roi Hanh Phuc Gian Nan    ,Ngoc Ho
5469,Xa Roi Mua Dong              ,Diem Lien
5470,Xa Vang                      ,Quang Dung
5471,Xa Vang                      ,Thanh Thao
5472,Xa                           ,Thanh Ha
5473,Xam Hoi                      ,Vu Khanh
5474,Xe Dap Oi                    ,Ha Vy
5475,Xe Dap Oi                    ,The Son
5476,Xe Hoa Mot Chiec             ,Nguyen Hung
5477,Xe Thu Tinh                  ,Manh Dinh
5478,Xi Mat Troi Ngu Yen          ,Y Lan
5479,Xich Lo                      ,My Tam
5480,Xin Anh Giu Tron Tinh Que    ,Duy Khanh
5481,Xin Anh Giu Tron Tinh Que    ,Phuong Diem Hanh; Dang Truong Phat
5482,Xin Anh Giu Tron Ven         ,Man
5483,Xin Binh Yen Ve Noi Day      ,Female
5484,Xin Cho Anh Yeu              ,Lam Thai An
5485,Xin Cho Mai Yeu              ,Nguyen Thang
5486,Xin Cho Mot Nu Cuoi          ,Anh Tu
5487,Xin Cho Toi Duoc Yeu         ,Pham Khanh Hung
5488,Xin Con Goi Ten Nhau         ,Dam Vinh Hung
5489,Xin Con Goi Ten Nhau         ,Le Thu
5490,Xin Danh Tron Cho Em         ,Tu Quyen
5491,Xin Diu Nhau Den Tinh Yeu    ,Dam Vinh Hung
5492,Xin Diu Nhau Den Tinh Yeu    ,Tam Doan
5493,Xin Doi Co Doi               ,My Tam
5494,Xin Dung Lam Co Dai          ,Quang Dung
5495,Xin Dung Quay Buoc           ,Minh Nhi
5496,Xin Dung Quen Anh            ,Ly Hai
5497,Xin Dung Trach Da Da         ,Nhu Quynh
5498,Xin Dung Trach Da Da         ,Quang Le
5499,Xin Dung Trach Da Da         ,Quang Linh
5500,Xin Dung Yeu Toi             ,Truong Vu
5501,Xin Dung Yeu Toi             ,Tuan Vu
5502,Xin Duoc Hoai Mong           ,Duy Manh
5503,Xin Duoc Thu Tha             ,Duy Manh
5504,Xin Em Cho Toi Mot Co Hoi    ,Duy Manh
5505,Xin Em Dung Khoc Vu Quy      ,Quang Le
5506,Xin Em Dung Noi              ,Vpop
5507,Xin Em Dung Quen             ,Che Phuong
5508,Xin Em Dung Xe Thu Tinh      ,Khanh Duy
5509,Xin Em Mot Nu Cuoi           ,Van Son
5510,Xin Goi Nhau La Co Nhan      ,Hoai Nam
5511,Xin Goi Nhau La Co Nhan      ,Ngoc Dai
5512,Xin Goi Nhau La Co Nhan      ,Quang Le
5513,Xin Goi Nhau La Co Nhan      ,Truong Vu
5514,Xin Goi Nhau La Co Nhan      ,Tuan Vu
5515,Xin Goi Ten Nhau             ,Don Ho
5516,Xin Goi Ten Nhau             ,Le Thu
5517,Xin Hay Quen Di              ,Dam Vinh Hung; Thu Minh
5518,Xin Hay Quen Di              ,Dam Vinh Hung
5519,Xin Hay Quen Di              ,The Son Thuy Tien
5520,Xin Hay Quen Di              ,Tommy Ngo; Lynda Trang Dai
5521,Xin Hay Quen Toi             ,Thai Chau
5522,Xin Hay Ra Di                ,Hong Hanh
5523,Xin Hay Roi Xa               ,Vu Tuan Duc
5524,Xin Hay Tin Nhau             ,Nhat Kim Anh
5525,Xin Lam Nguoi Hat Rong       ,Ngoc Bich
5526,Xin Lam Nguoi Hat Rong       ,Ngoc Hue
5527,Xin Lam Nguoi Hat Rong       ,Quang Linh
5528,Xin Lam Nguoi Tinh Co Don    ,Le Minh
5529,Xin Lam Nguoi Tinh Co Don    ,Nguyen Hung
5530,Xin Lam Nguoi Xa La          ,Truong Vu
5531,Xin Loi Tinh Yeu             ,Dam Vinh Hung
5532,Xin Mat Troi Ngu Yen         ,Thy Huyen
5533,Xin Mat Troi Ngu Yen         ,Y Lan
5534,Xin Mot Lan Thoi             ,Cam Ly; Lam Truong
5535,Xin Mot Lan Thoi             ,Lam Truong; Cam Ly
5536,Xin Mot Ngay Mai Co Nhau     ,Tran Thai Hoa; Truc Quynh
5537,Xin Mua Ngung Roi            ,Johnny Dung
5538,Xin Mua Ngung Roi            ,Thanh Thuy
5539,Xin Ngay Mai Co Nhau         ,Ngoc Bich
5540,Xin Thoi Gian Ngung Troi     ,Julie
5541,Xin Thoi Gian Qua Mau        ,Hoang Oanh
5542,Xin Thoi Gian Qua Mau        ,Son Tuyen
5543,Xin Tra Lai Thoi Gian        ,Thuy Hang
5544,Xin Tra No Doi               ,Manh Quynh
5545,Xin Tra No Nguoi             ,Khac Dung
5546,Xin Tra No Nguoi             ,Manh Quynh
5547,Xin Tra No Nguoi             ,Sisi Thanh Ly
5548,Xin Tra No Nguoi             ,Tuan Ngoc
5549,Xin Tra No Nguoi             ,Vu Khanh
5550,Xin Tra Toi Ve               ,Ngoc Son
5551,Xin Tron Tuoi Loan           ,Lam Gia Minh
5552,Xin Vay Tay Chao             ,The Son
5553,Xin Yeu Nhau Du Mai Nua      ,Luu Bich
5554,Xin Yeu Toi Bang Ca Tinh Nguoi,Lam Gia Minh
5555,Xoa Het No Nan               ,Luong Tung Quang; The Son; Don Ho; Nguyen Hung
5556,Xom Dem                      ,Anh Khoa; Tuong Nguyen; Tuong Khue
5557,Xom Dem                      ,Quang Dung
5558,Xom Dem                      ,Thai Chau
5559,Xot Xa Qua Tung Ngay         ,Trinh Nam Son
5560,Xot Xa Tinh Troi             ,Truong Vu
5561,Xot Xa Trong Tung Ngay       ,Hoai Vu
5562,Xot Xa                       ,Manh Dinh
5563,Xot Xa                       ,Phuong Dung
5564,Xot Xa                       ,Thai Chau
5565,Xot Xa                       ,Truong Duy
5566,Xua Di Huyen Thoai           ,Truong Vu
5567,Xuan Binh Ca                 ,Quang Linh
5568,Xuan Ca                      ,Ngoc Bich
5569,Xuan Da Ve                   ,Hong Nhung
5570,Xuan Hop Mat                 ,Hong Nhung
5571,Xuan La Gi                   ,Tuan Khanh
5572,Xuan Mien Nam                ,Ha Phuong; Diep Thanh Thanh
5573,Xuan Mong Cho                ,Nhu Quynh
5574,Xuan Nao Con Se Ve           ,Tuong Nguyen
5575,Xuan Nay Con Khong Ve        ,Che Linh
5576,Xuan Nay Con Khong Ve        ,Duy Khanh
5577,Xuan Nay Con Ve Me O Dau     ,Quang Le
5578,Xuan Ngheo                   ,Manh Quynh
